,Appeal_to_Authority,Appeal_to_Popularity,Appeal_to_Values,Appeal_to_Fear-Prejudice,Flag_Waving,Causal_Oversimplification,False_Dilemma-No_Choice,Consequential_Oversimplification,Straw_Man,Red_Herring,Whataboutism,Slogans,Appeal_to_Time,Conversation_Killer,Loaded_Language,Repetition,Exaggeration-Minimisation,Obfuscation-Vagueness-Confusion,Name_Calling-Labeling,Doubt,Guilt_by_Association,Appeal_to_Hypocrisy,Questioning_the_Reputation,None
Q72,3.563459608168184,0.1672275373223628,0.0,39.68753961220045,24.762214185328375,27.187024844823206,13.594636790267884,0.0,1.4723731227010768,5.752067934386514,4.045553953760635,9.0387528379742,0.0,0.27589686223845267,162.60582013937733,22.19390701393741,39.10980009954116,0.07934802856610638,71.01476811449164,9.59347433590672,5.752067934386514,1.667582600800014,0.0,275.90561627357704
Q73,30.196377575323314,1.7261221526510828,0.0,1.6708937852484322,17.669192834370193,0.7642486956263187,0.23016756340601752,0.0,0.4070104225369194,1.2456200170425438,2.1209755260830208,0.02555058054248583,0.0,3.0785883673982286,0.07611360774323453,0.06325195253670396,4.453784614940742,1.583471787970511,7.581665257275109,6.476067673640172,0.030567151543272403,2.681991281852057,0.0,8.972757893379447
Q74,82.30506982870506,0.6141235541584428,0.0,2.681109700136847,0.445877898309019,2.327086129885355,3.23413396762034,0.0,0.11705947656904873,0.5171517014904777,0.643289228623193,0.2844314564210768,0.0,3.16203695459502,14.698195225183643,0.1309457335459464,8.820346167192563,1.0732828548201432,39.57148544394369,1.9855808599360176,4.106748164527677,7.92903194976935,0.0,9.749451532944098
Q75,62.1140170854096,0.011689260639214565,0.0,24.217487648480894,4.290338229934411,0.026625807576017912,0.17401838192978458,0.0,1.9248820648670968,5.184900615007009,1.2261305428769607,9.294855098106394,0.0,0.3672156300073598,8.406119176611014,0.5718470474107387,0.08811296172956959,0.17038667236692237,30.39046043562954,19.937367945892674,0.07057775146926816,0.39031564652945494,0.0,7.346902897030001
Q76,1.5387542662457891,6.437089813452422,0.0,9.074853663564438,52.81053536577749,26.618205818211827,41.15395060988559,0.0,4.236506494547013,2.127964513345205,3.7071803807595365,7.578825338253208,0.0,9.786103973167828,38.48071504827747,19.929878522528764,6.980514654770242,2.3221264952439458,35.30533251963261,35.2826334235893,2.600170819979208,0.04856573203036678,0.0,186.40141137245735
Q77,74.07579366977738,4.82387080868665,0.0,17.296347581628883,38.47342346442976,29.4353773066785,17.744972384474405,0.0,1.1495026460741449,0.24017773425390157,3.9539578413461105,0.12401349873642206,0.0,0.010047371593025933,67.00522676621863,9.676315275050397,17.442313322777807,6.202047929957722,53.42970716609862,27.53295893665969,5.9036906327195835,3.2585485843247297,0.0,176.62196095364436
Q78,79.08356901387701,0.00017685843046604308,0.0,0.6230886902749916,1.3087487034157872,1.089761364910359,2.1729402065948626,0.0,0.04344191672952252,1.4392195686833702,0.03256478711814963,1.7628560866877931,0.0,2.128568430860334,27.95260203817445,0.09063680779450947,8.7697483642236,2.7483254821563565,32.42973758824212,4.136434275240366,4.771794181059046,9.308828735568353,0.0,27.282721085724976
Q79,28.276939633016337,0.3946426512821166,0.0,0.8199949624208253,21.3574274658654,11.69522627010939,0.14282184199138637,0.0,0.6574585309263276,12.816609585276515,0.8900461359647772,7.2759422028936696,0.0,11.543900681570015,31.94549290692327,11.620859932583937,10.213330686590371,0.5179675247405975,54.13755551494325,20.053807950807812,16.794277050576753,5.812719186267726,0.0,37.58947342935552
Q80,2.073923108370309,1.0944968049835881,0.0,19.27749077382763,25.640623719178336,124.28748787480542,5.019301967109298,0.0,4.284971737811103,1.0676949774376947,2.8100104464116553,3.231645011262454,0.0,0.9067944777326572,326.8959327169205,53.69875846414963,125.44250783594245,1.7621776617452132,247.75795532799322,50.721872669818616,22.64488302651368,1.0820548075968681,0.0,409.6082743131315
Q81,0.222935608541022,2.3552903308121755,0.0,15.02047550660795,28.16663406340267,136.22125787943156,4.055804781591899,0.0,4.374319176118062,1.7571719600863698,4.856076177980771,1.3922866404105838,0.0,0.8954251859437558,390.2986555166783,51.51348497570328,136.86774253259395,1.4948595745990287,316.0189169515169,81.17864017583662,24.762579746338577,3.3492487939048416,0.0,474.27319236123105
Q82,17.475836440140228,0.5163267099980712,0.0,5.063269832984203,32.587528319049376,100.0425151273359,3.931482405812929,0.0,2.8920341970883094,6.414612148365279,5.393368429799485,22.017639475909384,0.0,0.7527936376998945,496.41218182421005,37.66245062761439,164.55473742219883,0.2629201961688523,437.6906988912521,78.85139204005404,38.21897989815593,16.29570362738574,0.0,542.6586963910946
Q83,1.9387620691654743,0.6453626846885193,0.0,10.530317203822676,23.480110603131248,71.94771101668194,4.479352156853314,0.0,1.5701551349261242,1.7692008074132695,1.1769763422316695,0.8930505750478877,0.0,1.1002957282253791,229.48897838440038,33.09073690408065,69.06100213419383,3.2711840450148544,171.218599013728,23.98580803896455,12.837086219071734,0.1980761333099519,0.0,276.23006694636774
Q84,10.113996854451688,7.57337689655395,0.0,0.026880971340314284,1.5960999537547182,3.507505635958957,0.6933602619423895,0.0,0.3501692084103545,0.004190801630540564,0.2624909817707191,0.09009353152349844,0.0,0.4798364986749811,4.453517342161064,2.4837075636036516,0.008463890291826006,0.43793828614692,2.158134556320575,0.17907647375616725,0.14673563015958113,0.6577593819177595,0.0,14.636422344906205
Q85,19.17864980159062,0.023202329652759552,0.0,10.397924483430378,8.44620788821431,67.7401358290147,0.6859290387826413,0.0,1.814733281455478,0.006215331913791259,1.9735640751018124,4.17585786928967,0.0,1.1690440190221791,217.23787427224636,33.83852064030863,131.97844714956724,0.04525590585172112,205.08031685504255,21.26541206400774,26.968867446807902,4.946510225586489,0.0,290.0238744571361
Q86,23.359191851426104,0.10401131957709574,0.0,185.3221652725522,109.8485874541618,101.75446269939894,37.18910260227947,0.0,9.680764078077912,5.72226810944353,5.632939986347355,54.90690394290483,0.0,14.953873342509418,1050.6277029245746,156.0276523230492,216.70484044010882,0.024207946733984107,455.5410356817478,166.0226553310594,29.310120043396005,12.93101251965313,0.0,2372.19604891204
Q87,23.812440793853813,4.1176917536494475,0.0,123.99312862287654,266.18120697299327,161.73325641970408,72.4685054459192,0.0,6.061464219291281,0.0850535544632713,7.107619190037274,103.92821251042588,0.0,8.042694842666124,904.4312142236389,157.69811827026982,246.33826734095229,0.24884631259074363,572.3154187839365,139.3494175826848,51.447030895101186,27.8503599049701,0.0,2066.481661032936
Q88,7.500364224706435,0.4588190950498199,0.0,285.411289071367,72.45813818361242,142.62710114662235,21.887922224297576,0.0,3.6598165172066532,3.2792875365506826,6.112334906934292,47.96455658546617,0.0,5.905828553921902,2277.581303828173,192.40218721527276,324.85881250889184,0.002388164395554342,844.3235101280876,115.48546782183658,73.22068616791772,22.197970129940742,0.0,2385.5154081120595
Q89,14.207176087775196,3.6571854470832474,0.0,108.99893127911933,282.3728952816193,151.08156360136385,140.50748992266884,0.0,6.690740952207134,0.013221364702843522,13.013681391460524,82.6427179560101,0.0,19.288499582083542,516.328945552207,170.37182511174075,175.46769164546043,3.3601174786025214,314.5131324786797,191.96595876653467,42.44889307104722,26.12236223766341,0.0,1445.5411802822105
Q90,0.13820976226616177,0.8936924652660031,0.0,0.08844269788189198,9.509894182982396,2.138784664271869,0.015757380335654023,0.0,0.0404364758058509,2.300101682846744,0.0015540332540180356,2.5284146971163914,0.0,0.1307814060049721,3.9429250509863794,2.280178299870583,0.026186416706581922,0.2557983014197977,3.9297001290044604,408.73505310524394,0.8826006202037063,9.820182337489602,0.0,56.588375881895345
Q91,3.6850297048160274,0.3348760562506491,0.0,109.81669223920318,76.69744069960072,44.092699072484834,5.152600749089081,0.0,2.087701259441275,13.748352912444238,11.191629261439386,28.328302919069834,0.0,0.6076402650317464,1389.5626295939705,109.92270639748692,538.973250140421,3.4606383796061237,699.681788551843,78.00778485513547,71.03034040951425,39.85934299580838,0.0,1026.4719128563845
Q92,18.869629654763276,0.898356685003291,0.0,235.72813295247371,132.40850642846843,139.12800788927788,36.223911120176965,0.0,8.867842621860742,0.6842328511435792,6.3375277652901945,54.97497700103184,0.0,4.464451942255441,1351.659775392729,181.92379956243693,258.45291356544556,3.6542365235875555e-06,697.2986136098423,168.86019598498396,42.834707925437975,18.43781800651224,0.0,2787.677100001009
Q93,12.411114168397317,0.00035369331057463424,0.0,0.0004500616854459979,34.21245496009236,33.58337355927049,7.104899984793936,0.0,0.6638225392701652,0.7926573800529995,10.73071034043928,11.746675826153922,0.0,11.899115075278692,64.28892327369476,16.815876158183766,24.59479269248659,6.890459322817589,11.208202115612233,40.50550362794986,3.664943908174653,12.393917548909826,0.0,139.90860112028975
Q94,0.20530918077568888,0.33455953959228635,0.0,7.025443402551988,15.48923447819255,114.24873633018356,3.658876922097211,0.0,0.7044490238213037,4.86787898185525,3.600093095523272,24.00134716516629,0.0,2.834489399141726,789.0280057740617,82.16235022125214,129.59270868051937,0.27741194332975183,804.44946228325,74.79373007426483,64.21979722900844,61.02503560231742,0.0,773.0372588978087
Q95,0.5040630415329975,0.8025209019490411,0.0,3.423140155631051,4.24738411032406,75.73821093386923,0.013435223244206745,0.0,0.15533700662175798,8.722997698390431,3.4807836524208375,16.01079478021331,0.0,0.7697190931159428,492.0747068416164,36.94916971126699,65.18166715162855,1.6015892414416428,596.1024896699075,36.10824148142647,41.08807153978782,40.900347630542036,0.0,406.4810537702148
Q96,0.3663536434424656,0.1574584272127905,0.0,3.6175486603263316,0.009661758479129723,40.28569684895428,1.2195716912853616,0.0,0.0004126175411034575,3.6672120819122282,1.7398660549217777,7.64099709033516,0.0,0.2484472606943343,241.1018179445787,24.56651021987548,37.77208188805791,1.5746525495257648,340.03077919938755,7.166751551874295,29.732169555658615,34.00845653421519,0.0,141.13462255177683
Q97,0.8129462989563108,7.971474621646479,0.0,25.23609390973278,22.514310650565523,93.03634055829122,0.5717324038240694,0.0,2.016781363938552,10.223379237458536,5.058525368636477,20.081790786483054,0.0,0.8475488535292716,770.9847727918303,63.00582496774433,131.61117601920063,1.7114098941178244,590.0799683823934,159.34832484759562,57.47161169798802,24.416467204824183,0.0,981.4531550493431
Q98,0.6741154483243937,2.215561428305123,0.0,43.208986967716555,22.224686158590167,95.13697836074334,2.9534514873598448,0.0,2.930891807567728,4.570251371410466,2.417134158413858,7.993896766088677,0.0,0.7192395720947788,745.53405052589,86.84945860134344,138.2325663316041,0.02704254160697553,487.02542993020745,228.04462185847606,46.371580084657545,18.49214731642185,0.0,1208.635412352446
Q99,0.03291719558925217,2.4153349942253506,0.0,25.819519107444346,39.632819525416664,101.19869405137725,1.39345677328787,0.0,7.060512966421936,3.3877148164344373,6.6575245278943305,16.25821650381986,0.0,0.0018487106787903904,702.6067216475606,62.3012032671985,124.55720587771754,2.4959665166508063,568.1193955882662,146.6944223411404,44.146660931993395,40.9055923564221,0.0,812.3636617525037
Q100,0.2536130542806222,0.33790446009876823,0.0,13.585893032762291,33.72732232166875,129.48721428178834,9.195895807051587,0.0,2.63223195673767,3.581070407600328,8.01059881752777,29.013956024751117,0.0,1.2741582827658646,1002.5393832422222,96.47305161348216,155.57075856007177,0.7207034740647155,908.608493549532,100.77811224305297,64.29267236515983,65.77056032939078,0.0,1017.0206683792154
Q101,1.1384068668727798,0.15983815234175158,0.0,43.38268010905269,33.8607174102649,151.67243427704074,8.354016085806059,0.0,3.867107829041985,2.4396153156289677,6.735904676903096,33.53015145712084,0.0,0.5293004017847861,1062.2044615345303,104.57175275644022,163.20678174088795,1.0148367749644642,969.4665645543713,108.19001325283263,106.01405484746319,58.04195614134639,0.0,1122.2007873598452
Q102,2.5724702714915084,1.4088993051866074,0.0,14.174968266413149,34.14157548700204,109.43910390947826,5.2118712748712115,0.0,3.3412834536539022,4.4799256326470625,1.6743077344156119,9.867716097614178,0.0,0.8372913684999898,562.6301456943515,60.55796742884191,146.48485659256863,0.17292768089367952,483.8299980951428,166.264917145079,47.178592257074904,19.060242490340695,0.0,935.8747433574207
Q103,1.16824494463126,0.833182963626058,0.0,51.26141928101533,26.734527526148874,305.0542325139166,11.878794893913144,0.0,5.574847056982529,0.0010828836804765746,26.26136535238149,5.959144084294334,0.0,0.17710044621998544,210.63539667955814,37.93952487111019,107.1245114426832,2.886491278382436,119.6648242816954,28.50530182959079,20.535293567329184,6.309947286727978,0.0,277.87484619679674
Q104,1.5260901395432869,0.10189448996272829,0.0,14.56783405383212,11.855250434972646,14.794204903388682,1.546308131501449,0.0,0.18018536699064108,2.1255580068820374,0.5071065988539909,0.9041376008149095,0.0,0.605871338251788,1.246373014818007,0.9794768512593236,0.002470495160069144,3.9533944769004434,0.6546465356408823,9.358798570902819,10.122217299970362,9.116271953073063,0.0,10.90845745936069
Q105,0.5536534256013461,0.46372373307487125,0.0,23.347429548961646,34.01968219301082,70.07598943553029,8.0505893843103,0.0,2.3386258010565437,0.21123156019171332,1.3672010577693818,5.043337015664184,0.0,0.7237396650538153,17.35892807242442,3.578207407486004,10.185913111504174,0.7583222313451201,23.981741009351087,4.312849533954965,11.24307036356736,9.16526852182322,0.0,29.63042998115265
Q106,1.182669854725335,0.6742414672359476,0.0,49.42460738109433,30.469758488463892,288.4031243610171,18.449732690672217,0.0,3.636845018343307,0.18088814955309954,21.21066084194382,6.072973333279393,0.0,0.10923734647252738,214.33051534077575,42.51652999920822,97.97616944782074,1.306681440729734,114.59706147901522,19.63406585134524,25.431841402479318,4.995472586965317,0.0,269.12816804438825
Q107,0.4125343803853045,0.12205748272167774,0.0,41.681282010505655,59.125695985911875,308.96767265964723,33.90774841532729,0.0,12.841144436545322,0.47869640664087415,20.69956300806455,15.817122706071018,0.0,5.059218858303907,256.85464075144205,33.71327781947082,105.26603981689455,1.7687189033680206,140.0329938594015,19.701865824867745,40.27930253194653,17.51581841184395,0.0,299.87762638747597
Q108,2.743507038556635,0.35620874760177407,0.0,50.69611391098308,34.59882421845321,138.91222175955477,9.247094040727708,0.0,10.249804498151056,1.5815961108380012,8.048518730418165,7.7897287543983165,0.0,5.596855369412666,708.1544771020514,118.73165067895438,177.3788129404442,0.27259131434225137,504.09235631269564,387.7090169702447,55.240730131000404,31.98079660214285,0.0,1058.2848560000493
Q109,0.09234051130605682,0.2120091778443048,0.0,50.572023955090884,75.0763281507247,217.25242735564984,14.321760227604962,0.0,24.2143124476988,6.351244699815664,7.53171836091914,15.025879959759957,0.0,0.44661000561127545,923.0221986247892,123.62101649700745,248.11622817146784,0.8500208421371743,895.0235457404261,253.97353866182013,76.02610344955706,45.25625870606331,0.0,1283.0552353948622
Q110,0.03445538006734534,2.164830888499242,0.0,28.610675119663327,40.4391175223839,126.37561085830443,15.441517720282025,0.0,5.269356601844447,2.4209631788602772,18.62695075039794,17.092166708232035,0.0,0.6081327108391815,1107.399306168057,85.4246253280602,206.54557844338785,0.052905923397120004,832.2371084910524,128.26823482082068,96.85337532116921,46.785933336677445,0.0,1061.5141715095924
Q111,6.742419047726659,0.14870320440684703,0.0,17.52930534068594,46.154893612411804,149.96316274399211,13.056877854404142,0.0,1.477886806872742,7.907227221631861,15.313542283199013,9.564191942925738,0.0,0.0907220313132035,540.6033970172614,50.46875362326829,151.0941327950284,2.8890786423480606,405.3541696289539,148.81726956788478,43.740202055621424,28.463496444801464,0.0,564.7092177318526
Q112,0.10491144132223329,0.3076954640453818,0.0,33.54672594691077,75.67121668286849,195.23688029252332,19.975766008420088,0.0,19.84388356536542,4.407378946452525,8.54347640160391,11.993800999741422,0.0,7.06810231402882,628.3270433960726,77.52772714398566,206.18074730161197,0.5531029951706965,587.2886047831564,307.0279807351299,45.13044954145821,24.935200435986697,0.0,1035.70507175736
Q113,0.21553117704707894,2.2482420911090863,0.0,93.72825934573723,69.07229300661822,141.66088480157086,10.782665082378305,0.0,11.525175676063816,4.810439907549971,8.244002645246855,30.569447086643535,0.0,1.1574686919953867,1073.4874612032822,112.06009370530188,163.95172749814782,0.5853757697579368,807.5435402598881,206.36862491710642,107.17336579512173,48.3813343204018,0.0,1586.569495078638
Q114,0.2629899332801814,2.616433544954695,0.0,97.49203383540592,69.64623555212668,135.3945684531477,13.470539007820959,0.0,13.29313228203861,2.6947486530581277,9.530196341527576,44.512601084151086,0.0,1.6165666931354596,1172.530261560274,122.31213866522336,184.61678887916807,1.0202274120105,867.981060973438,193.81185243071045,105.44308445510299,54.03141644248797,0.0,1638.9316101871652
Q115,0.48764221261536816,6.010745369326931,0.0,67.62622406301413,24.165772758470954,138.34199623737854,4.314480492393415,0.0,4.343179603720459,4.851692676120549,6.161477042102844,22.831957579846264,0.0,0.004144726252909577,860.6615531117,122.18882551898324,141.05360579375233,2.586421793088526,666.8021942374878,194.2555640971096,70.49073407339957,26.149908823018706,0.0,1331.8148033913162
Q116,2.542307310432082,0.2637237705719854,0.0,44.184459264273116,34.17791675296663,148.57911432218344,11.292609955267697,0.0,3.3061350433989345,7.395985342077323,3.277258107185611,38.125180145953685,0.0,0.0677423548385697,1120.5331613790668,107.7202452015506,187.0432174315573,0.3464413443599043,1182.7129112609387,106.48356968894721,125.53986403614519,52.78150284478047,0.0,1332.6339169847104
Q117,2.062046097185829,1.904576213578554,0.0,99.10621054964805,22.976928815693373,104.99631727624563,15.903004943863978,0.0,3.595050588958396,2.609133733855795,5.86455309078733,20.120242009091864,0.0,0.01415753372658128,873.7751508633244,106.78333854099975,159.63051134536647,0.3713812324216959,551.9066734365019,214.45366630019268,52.832457844001546,28.30185974787925,0.0,1489.2254104168878
Q118,0.08250475581541328,0.3509762835530348,0.0,90.83202771893974,77.08432410046011,163.51073919265482,20.305192362672297,0.0,9.155545305944127,1.6044891010786695,18.481086502625143,54.271664811885515,0.0,0.4512987235187727,1295.6924649134933,147.6864600703089,189.27290048307106,0.37502988282982896,944.2067241358225,257.6701412573481,81.25155738026011,36.27061679929374,0.0,2173.0167461144288
Q119,0.014168252174844072,3.875710265203289,0.0,103.87741005468342,73.95629050351002,149.36620634084028,19.872873942113763,0.0,4.804696731178916,1.2053435261119956,7.8989037380148845,27.402647892574645,0.0,0.007069403086077275,1054.7371818396505,127.01013668399638,197.84998589966074,0.019920311284450307,689.7140980178062,340.3054169265865,60.23428845801787,30.610443286179713,0.0,1898.0304991839303
Q120,2.4483213134383126,3.8284199974184148,0.0,101.73900212799491,30.55749991361874,107.17669641497443,13.705525044931397,0.0,4.911613398025676,4.955481320853461,3.9716880458635964,16.651949248655917,0.0,0.11340070062631874,771.7977287285019,114.83881174605027,167.16738385962532,0.014736288249607828,538.5602446212617,252.7847843712789,40.54184751214384,24.440443230283726,0.0,1503.7800009585615
Q121,0.2099825560653474,2.3404939221574708,0.0,102.64539976091214,79.91428478735901,143.91877953241396,18.152714031532252,0.0,12.060601331359322,2.809408026173373,12.948190887017775,45.97180875105549,0.0,0.7189879793350888,1310.961141566775,114.02099824441324,199.09570137176834,1.114638040728634,981.592025022324,201.98123719927776,109.148084175641,49.54019797666968,0.0,1905.4803275812933
Q122,0.14127089009368274,3.1479810198698095,0.0,66.23941893281847,21.826473508909885,101.71418498700827,12.889531458964202,0.0,5.219315604552121,2.3106493030786837,5.374858158168069,12.889531458964202,0.0,0.37624211987810136,766.8170957549066,92.80285272592971,144.67870565019152,0.12009582881661147,532.3737952723058,212.18241890292302,54.2940540483357,25.756463419929858,0.0,1260.1803936322488
Q123,1.6461239043008788,0.07382615302604859,0.0,36.32276494478309,57.95497030268775,161.27292565055393,11.787409846943884,0.0,8.529438642676407,10.17454897602561,12.441645023036578,56.49228841232311,0.0,1.6965504225812806,900.809933510304,121.23527832689905,127.45436021654778,0.00030028530565254875,1028.8560010686763,99.27702551040518,119.63683161564761,39.248253410526566,0.0,1323.1619774048108
Q124,0.27724138638150736,169.22141079465447,0.0,1.9827759976873816,0.6334332376777929,0.6325601559091459,0.15477167237698092,0.0,0.3467687168365954,1.7882338598379723,0.09685663592619945,14.37975248617141,0.0,0.8740510524255483,0.9579631871705444,0.23653541622178356,3.1171848086688656,0.7864548675755494,1.5283169170914832,13.245166784169726,0.11028112813507505,3.9138228254212932,0.0,0.3291353960006973
Q125,0.03694159580834478,1.0765138152965184,0.0,6.847148764478258,5.34340369871245,1.2674479699281138,4.0839066729516995,0.0,0.2532920874308824,1.4147738227832918,0.4026399914754255,1.2360265126250045,0.0,2.59429571786463,46.56636906587717,14.372768970539497,9.999088606976645,0.6717673461405066,23.06735935624657,8.472619502591046,1.4147738227832918,1.0089679104057458,0.0,128.34001116279603
Q126,0.34800134945003114,0.39924463937665616,0.0,2.376905894272176,1.311880330808603,0.1859005627738315,4.151499781341943,0.0,0.1992114052796563,1.4381844797242613,0.4093020057453402,0.3329090301184866,0.0,2.637228622150169,37.45544979508107,6.058083156070015,10.328446704382198,0.6828825549561832,20.49974251456057,6.458357536142296,1.4381844797242613,1.0256629990433481,0.0,91.27005302421743
Q127,0.06444621873975967,1.085977545160013,0.0,7.010738767284269,2.9817281908146986,1.370250398287187,4.119817911122634,0.0,0.2155178211672597,1.4272115871273487,0.40617943161819214,0.06992945052976629,0.0,2.617105369612831,36.78568738689114,8.344566632397575,10.197067126108783,0.6776727086531658,20.1862294500871,6.277320380183465,1.4272115871273487,1.017837786842717,0.0,102.3308325736741
Q128,0.3186696718313538,0.37898007460942323,0.0,7.1447346355806545,1.3529763375086619,0.20224098034206506,4.1521283518905365,0.0,0.18910014277711462,1.4384021822886799,0.4093639576331608,0.30431046640375914,0.0,2.6376278685349495,37.68776048150094,11.44695161031785,7.438840142446637,0.6829859183868149,17.562131773617264,9.025086272217074,1.4384021822886799,1.0258182514719214,0.0,105.032167364783
Q129,6.43594446492269,0.40963869742161546,0.0,87.89931063968683,92.14967656744267,167.63492435235693,67.67688758369691,0.0,11.27504625096258,1.7166074573673664,13.703136734106726,36.41774106705754,0.0,2.5801261997045155,954.8500837286754,122.20654964415257,233.0440538627784,2.6375483953086687,696.7133418897356,214.86239465743097,50.13296973971081,22.833298585731967,0.0,1803.0636331928258
Q130,0.6943544436728263,0.07979768349505045,0.0,15.489206398547857,25.714718131041202,130.73708375078206,7.875077871276549,0.0,11.11466129476706,5.967356746651138,9.687179191223764,10.179666045733411,0.0,3.206416276399217,1282.6857313090304,102.5164178362968,179.12754705670326,0.42603561910964655,918.3299540588334,250.5200539172132,63.218846854648696,34.66347895696209,0.0,1328.652537762204
Q131,4.988131626777258,0.5133659568562067,0.0,68.39261640284231,82.85889264068395,151.77268786951453,61.915820212159915,0.0,5.096868886339649,0.41600958169526553,11.865244837580963,42.31987352740638,0.0,9.366124948377497,823.6212452644669,134.9440401684353,225.36169984607437,4.121401907444092,553.0502877109059,161.90075863038913,37.471632747806794,20.351143755087314,0.0,1665.0616785887821
Q132,0.09620758693046282,2.3147177692371828,0.0,7.48670943568504,24.938519287309184,177.03429471314277,6.658108892514596,0.0,13.749842868346843,6.347770956139395,12.4527570540519,2.24499768734513,0.0,4.384850230361012,202.48730033268814,17.356642847446096,89.93044202080127,1.8669210234873144,295.2802709965345,68.40767681417678,32.59881354826592,1.6446784454688377,0.0,213.26977785066208
Q133,5.666180297880504,0.3996147862138002,0.0,65.42046622841596,32.96793317187197,201.68397810481954,30.79122119322574,0.0,3.254618102197756,2.7059951831144886,3.2599684103752993,13.561755550583456,0.0,4.727976135026623,479.5062801417439,101.82576907938596,119.46919525726234,0.4735182149891964,553.0564261045412,54.420520167410125,47.27591295481088,5.988267717592292,0.0,676.5565325828607
Q134,1.6790674308136806,0.7428944818885838,0.0,13.50940105631687,0.4668047542814888,0.36763160262037675,0.33406871347649286,0.0,0.3706772133588219,4.277135701891057,0.18741524205035942,1.1388151932450328,0.0,0.742172384751155,32.28993319619628,8.395870207025949,4.333983425670889,0.05496603190357359,4.601341078488942,15.528571741761443,4.277135701891057,3.0500931199783747,0.0,114.7640104731846
Q135,0.31670151865447127,0.24946937872430563,0.0,8.21285879922327,1.6408914348410315,16.8137577172626,0.5485890391626664,0.0,1.7705422000316666,4.252154179346469,0.2967088945351869,0.03516627774430414,0.0,2.6239439646368448,134.34312653428697,24.23246229056797,39.02720649564745,3.264109441581659,441.40377732676166,23.586521415023277,21.788072255952887,7.33722020715698,0.0,106.82692208237613
Q136,0.024049454841229053,2.343567884017864,0.0,0.6185988518056407,0.0653751885372101,64.75967731527003,0.3260269478091932,0.0,6.456631065831385,19.158728846330188,8.960678635904786,5.178765728228851,0.0,6.083127619311736,343.7833703071536,34.25895618576791,81.33536056512139,1.819732169935112,346.7822905812631,136.35837858075692,24.964558093836732,43.22220023445454,0.0,387.91464605893066
Q137,4.349484075573626,3.6042698361163774,0.0,16.298704642708365,2.511464853309492,10.315150321022204,1.6812485892784554,0.0,1.196567964235294,0.6250341972477857,0.5095038043443396,0.43053844574862277,0.0,0.11933649458776852,5.105669614729014,7.500370019924711,6.109098350406746,5.029062709265733,9.706416294652891,3.543533417009913,0.26718569545754345,0.027025456402569887,0.0,51.46446687127402
Q138,5.526573299333178,4.702080130373972,0.0,21.448932189139597,10.577298466617426,10.898431450060343,0.6512142553152395,0.0,0.6689960727302618,0.1901621602811083,0.00841924752890891,0.20178194125029905,0.0,1.688775986175044,9.289114097843935,2.430860444138455,10.957597473221563,5.903855763666302,1.1811894709772466,3.5119443889135082,0.7821091843279431,0.021096569240176097,0.0,49.583354507333986
Q139,5.14315075408933,3.4467098583718556,0.0,21.074234018788502,10.150583813986483,10.346800641682462,2.068988116618031,0.0,0.09878843357320509,1.5592656011850758,0.44375798367592045,0.8577121123888419,0.0,0.6263719501074962,36.132067807628246,3.957886098780182,18.922423454972833,2.0009769964586224,1.498249085538252,0.42389262542966594,4.453901580973441,0.001297666705497906,0.0,115.26238715026096
Q140,5.841676994199608,4.583212019816246,0.0,13.902378201294406,3.3182405461593767,1.6375074115666919,2.916143229694552,0.0,0.4710612438100415,0.27768475732190095,0.0003051693993910365,0.12213361319124522,0.0,0.4566030848749047,0.4556265340401753,0.5429326955308544,5.395698155575432,5.578520150460253,13.46377614734502,52.75550237325292,0.21295198205750684,0.1022764842822877,0.0,5.721980877172384
Q141,10.239766446457477,3.003810923260317,0.0,4.060716498223042,9.772108947118202,7.134844804380227,0.0015561508975554185,0.0,2.1476894898463406,3.174625661135388,0.5065624332191533,33.895473704243486,0.0,0.029865771246743646,73.51512511434754,28.738869708157726,17.0412036547228,0.007734695288904709,53.55009665207072,0.37032566199237216,4.327199403526914,1.6979477902007751,0.0,125.71319127439783
Q142,1.1128580566780395,0.5399786717687506,0.0,2.334706200123623,0.3033351366607653,0.8719048218809784,0.23659566401694804,0.0,0.0230901098026156,0.21404856809009912,1.1775478964128787,7.0031681508048536,0.0,1.0290458689881337,1.0892539366167637,0.0004412542355561071,0.21679955437326956,0.5545972043455422,0.4425982180192454,0.034709254041833906,0.21404856809009912,0.14135436817587724,0.0,0.4573425916055052
Q143,2.7890287122107096,2.06296313561779,0.0,3.655585541687133,6.350218966106002,8.80410983240367,2.825787156680625,0.0,0.06524352571208737,0.5010454589089347,0.7715534213852072,7.827972408903669,0.0,1.5672044186366543,19.42047775624631,7.811259049971895,8.236538753725004,0.05003163765081431,24.67792121350861,19.005532524415642,2.711254611292928,1.9335122665191433,0.0,83.99285031786246
Q144,2.0872014416171516,1.9224331596399573,0.0,12.097327148498696,4.837628636726333,7.9958850921648,2.1192421037507145,0.0,0.017702162036407638,2.526553256927857,0.7190002249288516,7.294484232080871,0.0,0.03118621436351765,35.76400611416688,12.877690998188962,14.862803235099483,1.1996064838238625,31.871472497932277,18.80272414606772,2.526553256927857,1.8018018907297977,0.0,139.07207760300324
